period_date,region_code,region_name,treatment_code,treatment_name,specialty_group,part_type,waiting_list_size,pct_within_18wks,waiting_over_52wks
2019-03-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,38307,85.7180,4
2019-03-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,39454,90.1277,1
2019-03-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,34536,89.1012,2
2019-03-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,21327,93.6934,0
2019-03-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,25425,86.3127,1
2019-03-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,15287,90.3774,0
2019-03-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,3303,94.7321,0
2019-03-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,51456,85.5508,7
2019-03-01,Q71,NHS England London,X01,Other,Other,Part_2,222812,88.1151,64
2019-03-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,58472,85.7949,14
2019-03-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,36671,84.1728,21
2019-03-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,92914,83.9658,11
2019-03-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,48294,81.9874,8
2019-03-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,72047,84.9001,3
2019-03-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,24507,83.1966,32
2019-03-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,2687,67.4730,0
2019-03-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,7777,81.4839,32
2019-03-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,662,87.0091,0
2019-03-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,4374,92.9355,0
2019-03-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,39478,84.6598,3
2019-03-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,27103,91.9160,0
2019-03-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,32118,89.6756,30
2019-03-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,12845,92.9467,1
2019-03-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,18825,83.1341,1
2019-03-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,12931,88.4928,1
2019-03-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,2359,95.4642,0
2019-03-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,40607,85.7660,9
2019-03-01,Y58,NHS England South East,X01,Other,Other,Part_2,101716,87.8446,6
2019-03-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,26892,83.7647,28
2019-03-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,24024,84.0493,11
2019-03-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,54389,78.2750,83
2019-03-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,29004,81.3577,16
2019-03-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,46255,82.0819,3
2019-03-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,20261,82.9080,2
2019-03-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,2282,63.0587,12
2019-03-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,4999,82.0964,9
2019-03-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,977,68.4749,2
2019-03-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,4073,94.8686,0
2019-03-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,20269,87.2071,3
2019-03-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,24026,84.2670,44
2019-03-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,19143,88.1889,0
2019-03-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,8074,84.8278,2
2019-03-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,13175,82.7400,8
2019-03-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,8716,88.9055,0
2019-03-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,1998,94.0440,0
2019-03-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,26753,85.7362,6
2019-03-01,Y59,NHS England South West,X01,Other,Other,Part_2,80895,86.5974,160
2019-03-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,48549,86.1089,16
2019-03-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,35149,89.1149,1
2019-03-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,80466,84.3313,94
2019-03-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,49599,85.3082,9
2019-03-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,64561,85.9234,2
2019-03-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,26137,86.5134,6
2019-03-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,4664,89.3439,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,12720,82.2406,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,1249,84.8679,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,6926,91.2215,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,28909,91.3591,1
2019-03-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,31422,90.1789,1
2019-03-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,28475,90.6444,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,14837,90.4024,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,17311,90.0641,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,15982,87.1606,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,4130,95.7869,0
2019-03-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,38625,90.2783,0
2019-03-01,Y60,NHS England North East and Yorkshire,X01,Other,Other,Part_2,143795,91.0901,4
2019-03-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,57286,85.5148,0
2019-03-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,49472,83.9728,6
2019-03-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,99688,84.9119,7
2019-03-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,62413,85.4886,3
2019-03-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,96717,86.8358,3
2019-03-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,31827,83.5925,2
2019-03-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,5122,75.7712,0
2019-03-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,8880,88.0518,0
2019-03-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,1344,88.8393,0
2019-03-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,9959,94.1159,0
2019-03-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,47586,90.6884,0
2019-03-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,43230,89.4009,0
2019-03-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,41586,91.5116,0
2019-03-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,23626,87.0990,0
2019-03-01,Y61,NHS England Midlands,C_400,Neurology,Medical,Part_2,28314,84.0008,1
2019-03-01,Y61,NHS England Midlands,C_410,Rheumatology,Medical,Part_2,19226,92.0732,0
2019-03-01,Y61,NHS England Midlands,C_430,Geriatric Medicine,Medical,Part_2,4675,96.1070,0
2019-03-01,Y61,NHS England Midlands,C_502,Gynaecology,Medical,Part_2,55404,89.9935,1
2019-03-01,Y61,NHS England Midlands,X01,Other,Other,Part_2,177026,89.8902,8
2019-03-01,Y62,NHS England East of England,C_100,General Surgery,Surgical,Part_2,26909,83.7118,3
2019-03-01,Y62,NHS England East of England,C_101,Urology,Surgical,Part_2,19733,78.5790,0
2019-03-01,Y62,NHS England East of England,C_110,Trauma & Orthopaedics,Surgical,Part_2,37624,78.2586,1
2019-03-01,Y62,NHS England East of England,C_120,Ear Nose & Throat,Surgical,Part_2,25078,85.5531,1
2019-03-01,Y62,NHS England East of England,C_130,Ophthalmology,Surgical,Part_2,32278,84.9681,0
2019-03-01,Y62,NHS England East of England,C_140,Oral Surgery,Surgical,Part_2,10470,83.5626,0
2019-03-01,Y62,NHS England East of England,C_150,Neurosurgery,Surgical,Part_2,982,90.5295,0
2019-03-01,Y62,NHS England East of England,C_160,Plastic Surgery,Surgical,Part_2,3959,80.7275,0
2019-03-01,Y62,NHS England East of England,C_170,Cardiothoracic Surgery,Surgical,Part_2,837,78.0167,0
2019-03-01,Y62,NHS England East of England,C_300,General Medicine,Medical,Part_2,2921,90.9278,0
2019-03-01,Y62,NHS England East of England,C_301,Gastroenterology,Medical,Part_2,14248,89.1844,0
2019-03-01,Y62,NHS England East of England,C_320,Cardiology,Medical,Part_2,16603,89.2790,0
2019-03-01,Y62,NHS England East of England,C_330,Dermatology,Medical,Part_2,19641,86.2787,0
2019-03-01,Y62,NHS England East of England,C_340,Thoracic Medicine,Medical,Part_2,7804,89.1850,1
2019-03-01,Y62,NHS England East of England,C_400,Neurology,Medical,Part_2,8255,87.1835,0
2019-03-01,Y62,NHS England East of England,C_410,Rheumatology,Medical,Part_2,7134,89.6271,0
2019-03-01,Y62,NHS England East of England,C_430,Geriatric Medicine,Medical,Part_2,1228,96.3355,0
2019-03-01,Y62,NHS England East of England,C_502,Gynaecology,Medical,Part_2,20380,85.1178,0
2019-03-01,Y62,NHS England East of England,X01,Other,Other,Part_2,47165,90.7241,0
2019-03-01,Y63,NHS England North West,C_100,General Surgery,Surgical,Part_2,51103,85.2044,8
2019-03-01,Y63,NHS England North West,C_101,Urology,Surgical,Part_2,33754,84.9262,1
2019-03-01,Y63,NHS England North West,C_110,Trauma & Orthopaedics,Surgical,Part_2,71826,86.0538,1
2019-03-01,Y63,NHS England North West,C_120,Ear Nose & Throat,Surgical,Part_2,40432,88.4918,7
2019-03-01,Y63,NHS England North West,C_130,Ophthalmology,Surgical,Part_2,55854,84.5383,1
2019-03-01,Y63,NHS England North West,C_140,Oral Surgery,Surgical,Part_2,25893,80.8751,2
2019-03-01,Y63,NHS England North West,C_150,Neurosurgery,Surgical,Part_2,8582,85.3414,13
2019-03-01,Y63,NHS England North West,C_160,Plastic Surgery,Surgical,Part_2,8235,79.8543,6
2019-03-01,Y63,NHS England North West,C_170,Cardiothoracic Surgery,Surgical,Part_2,1713,79.2177,2
2019-03-01,Y63,NHS England North West,C_300,General Medicine,Medical,Part_2,10162,86.5971,0
2019-03-01,Y63,NHS England North West,C_301,Gastroenterology,Medical,Part_2,34463,91.0106,0
2019-03-01,Y63,NHS England North West,C_320,Cardiology,Medical,Part_2,26143,90.3990,4
2019-03-01,Y63,NHS England North West,C_330,Dermatology,Medical,Part_2,26347,89.5700,0
2019-03-01,Y63,NHS England North West,C_340,Thoracic Medicine,Medical,Part_2,12362,92.3394,0
2019-03-01,Y63,NHS England North West,C_400,Neurology,Medical,Part_2,18888,88.0877,0
2019-03-01,Y63,NHS England North West,C_410,Rheumatology,Medical,Part_2,10002,92.0016,0
2019-03-01,Y63,NHS England North West,C_430,Geriatric Medicine,Medical,Part_2,2517,96.4243,0
2019-03-01,Y63,NHS England North West,C_502,Gynaecology,Medical,Part_2,41650,87.7911,7
2019-03-01,Y63,NHS England North West,X01,Other,Other,Part_2,121752,89.0014,47
2019-04-01,Q71,NHS England London,C_100,General Surgery,Surgical,Part_2,45684,81.9346,67
2019-04-01,Q71,NHS England London,C_101,Urology,Surgical,Part_2,38606,86.8259,2
2019-04-01,Q71,NHS England London,C_110,Trauma & Orthopaedics,Surgical,Part_2,65641,81.9016,121
2019-04-01,Q71,NHS England London,C_120,Ear Nose & Throat,Surgical,Part_2,51301,82.8756,21
2019-04-01,Q71,NHS England London,C_130,Ophthalmology,Surgical,Part_2,67544,89.5535,6
2019-04-01,Q71,NHS England London,C_140,Oral Surgery,Surgical,Part_2,32890,81.0459,2
2019-04-01,Q71,NHS England London,C_150,Neurosurgery,Surgical,Part_2,9376,83.9377,2
2019-04-01,Q71,NHS England London,C_160,Plastic Surgery,Surgical,Part_2,6949,80.0403,5
2019-04-01,Q71,NHS England London,C_170,Cardiothoracic Surgery,Surgical,Part_2,2078,87.4880,0
2019-04-01,Q71,NHS England London,C_300,General Medicine,Medical,Part_2,4970,90.2616,0
2019-04-01,Q71,NHS England London,C_301,Gastroenterology,Medical,Part_2,37860,85.3671,17
2019-04-01,Q71,NHS England London,C_320,Cardiology,Medical,Part_2,40700,88.9410,2
2019-04-01,Q71,NHS England London,C_330,Dermatology,Medical,Part_2,35156,88.8810,7
2019-04-01,Q71,NHS England London,C_340,Thoracic Medicine,Medical,Part_2,22394,93.2616,0
2019-04-01,Q71,NHS England London,C_400,Neurology,Medical,Part_2,26316,86.5215,1
2019-04-01,Q71,NHS England London,C_410,Rheumatology,Medical,Part_2,16034,89.6657,0
2019-04-01,Q71,NHS England London,C_430,Geriatric Medicine,Medical,Part_2,3258,94.8435,0
2019-04-01,Q71,NHS England London,C_502,Gynaecology,Medical,Part_2,51865,85.5201,12
2019-04-01,Q71,NHS England London,X01,Other,Other,Part_2,232244,87.7491,62
2019-04-01,Y58,NHS England South East,C_100,General Surgery,Surgical,Part_2,58588,85.5636,18
2019-04-01,Y58,NHS England South East,C_101,Urology,Surgical,Part_2,36681,83.9099,30
2019-04-01,Y58,NHS England South East,C_110,Trauma & Orthopaedics,Surgical,Part_2,93473,84.4094,10
2019-04-01,Y58,NHS England South East,C_120,Ear Nose & Throat,Surgical,Part_2,49180,81.7466,6
2019-04-01,Y58,NHS England South East,C_130,Ophthalmology,Surgical,Part_2,74223,84.6220,7
2019-04-01,Y58,NHS England South East,C_140,Oral Surgery,Surgical,Part_2,25644,83.4932,26
2019-04-01,Y58,NHS England South East,C_150,Neurosurgery,Surgical,Part_2,2753,68.5434,0
2019-04-01,Y58,NHS England South East,C_160,Plastic Surgery,Surgical,Part_2,7588,81.2731,21
2019-04-01,Y58,NHS England South East,C_170,Cardiothoracic Surgery,Surgical,Part_2,712,86.3764,0
2019-04-01,Y58,NHS England South East,C_300,General Medicine,Medical,Part_2,4840,93.6157,0
2019-04-01,Y58,NHS England South East,C_301,Gastroenterology,Medical,Part_2,39858,84.7935,0
2019-04-01,Y58,NHS England South East,C_320,Cardiology,Medical,Part_2,28002,92.0399,1
2019-04-01,Y58,NHS England South East,C_330,Dermatology,Medical,Part_2,30907,92.5454,1
2019-04-01,Y58,NHS England South East,C_340,Thoracic Medicine,Medical,Part_2,12177,92.7486,1
2019-04-01,Y58,NHS England South East,C_400,Neurology,Medical,Part_2,19515,82.6492,0
2019-04-01,Y58,NHS England South East,C_410,Rheumatology,Medical,Part_2,12691,88.5273,1
2019-04-01,Y58,NHS England South East,C_430,Geriatric Medicine,Medical,Part_2,2253,94.4962,0
2019-04-01,Y58,NHS England South East,C_502,Gynaecology,Medical,Part_2,40641,86.1002,3
2019-04-01,Y58,NHS England South East,X01,Other,Other,Part_2,102277,87.7470,8
2019-04-01,Y59,NHS England South West,C_100,General Surgery,Surgical,Part_2,27041,83.6360,38
2019-04-01,Y59,NHS England South West,C_101,Urology,Surgical,Part_2,24070,83.0494,12
2019-04-01,Y59,NHS England South West,C_110,Trauma & Orthopaedics,Surgical,Part_2,54244,77.8464,81
2019-04-01,Y59,NHS England South West,C_120,Ear Nose & Throat,Surgical,Part_2,29567,80.5256,14
2019-04-01,Y59,NHS England South West,C_130,Ophthalmology,Surgical,Part_2,46357,81.4419,2
2019-04-01,Y59,NHS England South West,C_140,Oral Surgery,Surgical,Part_2,20686,82.8531,0
2019-04-01,Y59,NHS England South West,C_150,Neurosurgery,Surgical,Part_2,2362,56.5199,15
2019-04-01,Y59,NHS England South West,C_160,Plastic Surgery,Surgical,Part_2,4888,80.6669,17
2019-04-01,Y59,NHS England South West,C_170,Cardiothoracic Surgery,Surgical,Part_2,1038,66.2813,2
2019-04-01,Y59,NHS England South West,C_300,General Medicine,Medical,Part_2,4166,94.8392,0
2019-04-01,Y59,NHS England South West,C_301,Gastroenterology,Medical,Part_2,21324,86.6442,3
2019-04-01,Y59,NHS England South West,C_320,Cardiology,Medical,Part_2,24891,84.3879,25
2019-04-01,Y59,NHS England South West,C_330,Dermatology,Medical,Part_2,19481,88.6607,1
2019-04-01,Y59,NHS England South West,C_340,Thoracic Medicine,Medical,Part_2,8248,85.0509,1
2019-04-01,Y59,NHS England South West,C_400,Neurology,Medical,Part_2,13088,81.5251,5
2019-04-01,Y59,NHS England South West,C_410,Rheumatology,Medical,Part_2,8918,88.0803,1
2019-04-01,Y59,NHS England South West,C_430,Geriatric Medicine,Medical,Part_2,2084,95.0096,0
2019-04-01,Y59,NHS England South West,C_502,Gynaecology,Medical,Part_2,27274,85.8913,8
2019-04-01,Y59,NHS England South West,X01,Other,Other,Part_2,81719,86.3789,147
2019-04-01,Y60,NHS England North East and Yorkshire,C_100,General Surgery,Surgical,Part_2,48719,86.2949,3
2019-04-01,Y60,NHS England North East and Yorkshire,C_101,Urology,Surgical,Part_2,35505,88.2355,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_110,Trauma & Orthopaedics,Surgical,Part_2,80647,84.1036,91
2019-04-01,Y60,NHS England North East and Yorkshire,C_120,Ear Nose & Throat,Surgical,Part_2,50042,84.1793,3
2019-04-01,Y60,NHS England North East and Yorkshire,C_130,Ophthalmology,Surgical,Part_2,66186,85.9351,1
2019-04-01,Y60,NHS England North East and Yorkshire,C_140,Oral Surgery,Surgical,Part_2,25918,86.1062,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_150,Neurosurgery,Surgical,Part_2,4794,88.6942,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_160,Plastic Surgery,Surgical,Part_2,13016,81.9453,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_170,Cardiothoracic Surgery,Surgical,Part_2,1254,84.7687,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_300,General Medicine,Medical,Part_2,6910,90.5499,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_301,Gastroenterology,Medical,Part_2,29617,90.4582,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_320,Cardiology,Medical,Part_2,32196,89.3993,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_330,Dermatology,Medical,Part_2,28841,90.6314,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_340,Thoracic Medicine,Medical,Part_2,15238,89.8937,1
2019-04-01,Y60,NHS England North East and Yorkshire,C_400,Neurology,Medical,Part_2,17688,90.3607,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_410,Rheumatology,Medical,Part_2,16463,86.6367,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_430,Geriatric Medicine,Medical,Part_2,4346,95.2140,0
2019-04-01,Y60,NHS England North East and Yorkshire,C_502,Gynaecology,Medical,Part_2,39795,89.9460,0
2019-04-01,Y60,NHS England North East and Yorkshire,X01,Other,Other,Part_2,146430,90.5832,6
2019-04-01,Y61,NHS England Midlands,C_100,General Surgery,Surgical,Part_2,49266,84.6953,0
2019-04-01,Y61,NHS England Midlands,C_101,Urology,Surgical,Part_2,42201,83.0194,1
2019-04-01,Y61,NHS England Midlands,C_110,Trauma & Orthopaedics,Surgical,Part_2,89737,85.7617,9
2019-04-01,Y61,NHS England Midlands,C_120,Ear Nose & Throat,Surgical,Part_2,54082,86.5297,1
2019-04-01,Y61,NHS England Midlands,C_130,Ophthalmology,Surgical,Part_2,84067,86.5560,1
2019-04-01,Y61,NHS England Midlands,C_140,Oral Surgery,Surgical,Part_2,25566,82.4024,0
2019-04-01,Y61,NHS England Midlands,C_150,Neurosurgery,Surgical,Part_2,5254,73.9056,0
2019-04-01,Y61,NHS England Midlands,C_160,Plastic Surgery,Surgical,Part_2,6154,85.3104,0
2019-04-01,Y61,NHS England Midlands,C_170,Cardiothoracic Surgery,Surgical,Part_2,1319,91.1296,0
2019-04-01,Y61,NHS England Midlands,C_300,General Medicine,Medical,Part_2,7287,91.8348,0
2019-04-01,Y61,NHS England Midlands,C_301,Gastroenterology,Medical,Part_2,40152,89.8087,0
2019-04-01,Y61,NHS England Midlands,C_320,Cardiology,Medical,Part_2,38129,88.7513,0
2019-04-01,Y61,NHS England Midlands,C_330,Dermatology,Medical,Part_2,36069,91.3693,0
2019-04-01,Y61,NHS England Midlands,C_340,Thoracic Medicine,Medical,Part_2,20720,85.3041,0
